,category,text,anger,Anticipation,Joy,Trust,Fear,Surprise,Sadness,Disgust
6710,자신하는,프레젠테이션 처음 할 때가 생각 나. 그 때 성공 후에 자신감이 붙어서 이번에는 더 편하게 했지.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6711,자신하는,조금 더 노력하면 좋은 관계가 될 수 있을 것 같아.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6712,자신하는,나도 아내에게 이런 확신을 주고 싶어.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6713,자신하는,앞으로도 쭉 이런 관계를 유지하고 싶어.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6714,자신하는,감동적인 순간을 영원히 그녀가 기억해줬으면 좋겠어.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6715,자신하는,평소에 배우려다가 시간이 없어서 포기한 기타를 시작해보려고. ,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6716,자신하는,진짜 잘 본 것 같으니까 시험에 붙었으면 좋겠어.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6717,자신하는,이직에 성공한 것 같아서 기분이 좋아.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6718,자신하는,팀원들이 잘 따라와 줬어. 열심히 했기 때문에 성공할 자신이 있어.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6719,자신하는,부서 사람들이 모두 열심히 참여했어.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6720,자신하는,아이디어 회의를 할 때 내가 특히 빛나는 것 같아.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6721,자신하는,정말 열심히 준비해서 자신 있어.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6722,자신하는,빨리 졸업하고 전공을 살려서 취업하고 싶어.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6723,자신하는,우리 팀 사람들은 다들 정말 열심히 일해.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6724,자신하는,대기업은 부담이 너무 크기 때문에 중소기업이 더 잘 맞을 것 같아.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6725,자신하는,어려서부터 잘 뛰어서 그런지 몰라도 이번 체육대회에서 가장 빠르게 달려서 우리 팀이 이겼어.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6726,자신하는,사람들이 운동을 다 잘해서 나도 더 열심히 해야겠다는 생각을 했어.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6727,자신하는,떨리긴 했는데 그래도 준비한 것 다 보여주고 왔어.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6728,자신하는,응. 좋은 평판 쌓느라 힘든 날도 많았어서 더 기쁘시대.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6729,자신하는,친구한테 전화로 들었는데 철부지 자식이 사회인이 된다는 생각에 한시름 놓인다고 말씀하셨대.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6730,자신하는,이번 팀플레이는 팀원들이 적극적으로 임해서 크게 힘들지 않고 좋은 결과를 낼 수 있었어.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6731,자신하는,응. 그리고 어릴 때부터 영어를 잘해서 의사소통은 걱정 안 돼.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6732,자신하는,내가 대인관계 하나는 기가 막히게 좋아서 다들 날 좋게 생각하거든.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6733,자신하는,다들 엘리트에 학구열도 높아서 친해지고 싶은 구성원이야. 조 발표뿐만 아니라 남은 학교생활도 재미있을 것 같아.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6734,자신하는,이번에는 정말 잘해서 내년에는 승진했으면 좋겠어.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6735,자신하는,사실 코로나가 극성이라 어디 가지는 못하니까 호캉스를 계획했어. 여자친구 취향에 딱 맞춰서 애프터눈 티 세트도 예약했어.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6736,자신하는,내가 운전하는 것을 좋아하기도 하고 자신 있거든.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6737,자신하는,우리 아들이 더욱더 즐겁게 축구를 했으면 좋겠어.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6738,자신하는,하루도 빠짐없이 운동하다 보니 친구들 중에 우리가 가장 체력이 좋더라고.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6739,자신하는,다들 우리 부부에게 젊어 보이는 비결이 뭐냐고 물어봐서 자랑스러웠어.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6740,자신하는,그런 칭찬을 들을 때마다 잘 자라준 우리 애들에게 내 기쁜 마음을 표현하고 싶어.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6741,자신하는,응. 사랑하는 아들과 함께 하는 하루하루가 참 기뻐.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6742,자신하는,이번 주말에도 함께 단풍놀이를 하러 가기로 했거든. 정말 기대돼.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6743,자신하는,주변에 그런 사람들도 많던데. 난 달라!,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6744,자신하는,오늘도 아빠 사랑해요. 하면서 카카오톡을 보내왔지.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6745,자신하는,부서를 이동해서 일하는 직원들이 바뀌었어.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6746,자신하는,친구 얘기야. 우리 부부는 항상 서로 오픈하고 신뢰하기때문에 아무 문제없거든.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6747,자신하는,가족들과 여행을 준비중이야.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6748,자신하는,우리 아들은 무역업 분야에 취업하고 싶어해.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6749,자신하는,아내도 아이도 날 바라보는 눈이 달라진 것 같아. 물론 내 지위와 가족 간의 마음은 별개지만 나도 아내와 아이한테 더욱더 잘해줄 수 있다고.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6750,자신하는,우리 아들은 나를 닮아서 운동을 잘하는 것 같아.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6751,자신하는,외모나 옷차림에 신경을 쓰고 자식들과도 얘기를 많이 나누면 젊게 살 수 있지.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6752,자신하는,난 여태 가족에게 욕설이나 폭행을 한 적이 없는 사람이야.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6753,자신하는,다들 야무져서 스스로 할 일을 알아서 잘 하고 성격도 좋아.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6754,자신하는,내가 모르는 비밀이 있을 수도 있지만 우리 아이들은 언제나 솔직하게 이야기를 해주는 편이야.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6755,자신하는,어렸을 때부터 꿈이 선생님이었고 교대에 가려고 공부도 열심히 하고 있다.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6756,자신하는,그럼. 특히 우리 부부의 금실은 동네에서도 참 유명하지.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6757,자신하는,항상 내가 잘해주고 배우자도 나를 배려해주니 무슨 일을 하든 다 할 수 있을 것 같아.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6758,자신하는,응. 신체 나이를 재 봤는데 실제 나이보다 더 적게 나오더라고. 이대로만 유지하고 싶어.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6759,자신하는,응. 평일에는 걷거나 자전거를 타고 주말에는 등산을 해.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6760,자신하는,응. 내가 건강 하나는 자신 있거든.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6761,자신하는,응. 앞으로도 걱정시키고 싶지 않네.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6762,자신하는,응. 몸에 좋은 식품들을 잘 챙겨 먹거든.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6763,자신하는,오늘은 우엉으로 요리를 해서 손주를 먹였어.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6764,자신하는,응. 평소에 다른 사람들보다 건강하다고 생각하고 있었는데 결과가 좋게 나왔어.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6765,자신하는,응. 매일 아침 일찍 일어나서 건강한 식단을 준비하고 있어.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6766,자신하는,항암 치료를 받고 있는데 이제 거의 정상으로 회복되었어.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6767,자신하는,응. 내가 회복이 빠른 편이래.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6768,자신하는,그렇지. 그야 어제 팔씨름 대회를 했는데 내가 다른 아줌마들 제치고 일등을 했거든.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6769,자신하는,다른 아줌마들은 애 보느라 허리가 약해졌는데 나는 그렇지 않으니까.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6770,자신하는,특별한 건 없고 가장 기본적인 식단 조절과 운동이 내 자신감의 근원이지.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6771,자신하는,술 담배 일절 안 하고 맵거나 짠 음식도 잘 안 먹고 매일 하루 한 번은 샐러드를 먹거든. 속 쓰림이나 소화불량으로 고생한 기억이 없어.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6772,자신하는,매일 운동하는데 당연하지! 내 친구 중엔 내가 제일 튼튼할 거야.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6773,자신하는,식단관리를 철저히 하고 매일 조금씩 운동을 꾸준히 했어.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6774,자신하는,앞으로도 꾸준히 운동을 할 거야.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6775,자신하는,아니. 나는 아직 젊어서 이대로만 유지해도 될 것 같아.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6776,자신하는,건강을 중요하다고 늘 생각하고 있었거든. 하루도 빼먹지 않고 운동해.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6777,자신하는,응. 평소에도 허리 운동을 열심히 해 왔거든 .,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6778,자신하는,그런것 같아. 그래도 매일 술을 먹는데 건강이 좋을 리는 없지.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6779,자신하는,응. 나는 하늘을 우러러 떳떳하게 살아왔거든.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6780,자신하는,오늘 운동장을 뛰어보니 몸이 가벼워지고 건강해진 느낌이야.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6781,자신하는,건강하나는 자신하는 편이야.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6782,자신하는,응. 그래서 맞춤법 공부를 좀 해보려고.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6783,자신하는,그렇지 하지만 나는 오래살고 싶으니까 그 정도는 충분히 할 수 있어.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6784,자신하는,아내에게 보답해주고 싶은데 무엇을 선물해줄까?,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6785,자신하는,어떻게 하면 아이들의 재능을 더 키워줄 수 있을까?,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6786,자신하는,이 친화력으로 새로운 사람들을 만나는 일을 하고 싶어.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6787,자신하는,앞으로 운동을 해야 하는데 강도를 얼마나 세게 해야 할지 모르겠어.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6788,자신하는,이 인정을 그대로 유지하고 싶은데 어떻게 해야 할까?,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6789,자신하는,나의 자식에게 축하의 선물을 주고 싶은데 무엇을 줘야할까?,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6790,자신하는,어렸을 때 아버지가 수술도 못 받으시고 돌아가셔서 가슴에 한이 남았거든.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6791,자신하는,내가 지금까지 병원을 예방주사와 건강검진 빼고는 가본 적이 없어.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6792,자신하는,아픈 곳도 없고 말야.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6793,자신하는,친구들에게 내 마음을 터놓고 더 많이 대화할 생각이야.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6794,자신하는,내가 리더십이 있고 성격도 화끈하니깐 그렇지.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6795,자신하는,어느 누구랑 만나도 이야기가 통하고 웃으면서 대화하고 이런 내 성격을 좋아하는 사람들이 많아.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6796,자신하는,그래서 사람 간의 관계에서뿐만 아니라 금전적으로도 도움이 되었어.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6797,자신하는,평소에 아빠처럼 되고 싶다고 했는데 선생님이 되어서 기뻐.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6798,자신하는,위치도 좋은 데다 종업원이 너무 부지런해서 믿고 맡겨도 될 것 같아.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6799,자신하는,어릴 때 돈 막 쓰던 친구들이 날 자린고비 취급했는데 지금은 부러워해.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6800,자신하는,내 죽음으로 자식들은 슬프지 않고 남은 인생 잘 살았으면 좋겠어.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6801,자신하는,나이가 들면서 건강함을 잊을까 봐 조금 걱정이야.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6802,자신하는,응. 당뇨약 먹고 있었는데 운동하고 음식 조심했더니 정상이래.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6803,자신하는,아픈데도 없어.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6804,자신하는,내 나이 또래들에 비해 건강해.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6805,자신하는,매일 꾸준히 운동을 했어.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6806,자신하는,감기도 잘 안걸리거든 건강은 자신있어.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6807,자신하는,다들 비결이 뭐냐고 묻는데 그냥 타고난 것 같다고 대답했지.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6808,자신하는,삶에 미련이 없도록 사는 것을 말하지.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6809,자신하는,운동은 삼십 년 했고 피트니스 대회는 삼 년 준비했어.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6810,자신하는,내 또래 친구들에 비하면 팔팔한 편이라 자신감이 있지.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6811,자신하는,자식들도 미련 없이 날 떠나보내 주었으면 좋겠어.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6812,자신하는,내 삶에 후회가 없어서 죽는 것도 이제 미련이 없네.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6813,자신하는,이제 직장도 퇴직하고 어떻게 살까 고민이야.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6814,자신하는,그래도 나이는 못 속이는 법이지.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6815,자신하는,그래도 더 나이를 먹으면 체력이 떨어질까 걱정이야.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6816,자신하는,앞으로 나이가 더 들면 기력이 쇠할 텐데 조금은 걱정이야,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6817,자신하는,앞으로 언제까지 살지 몰라도 최선을 다해서 살아야지.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6818,자신하는,이게 다 젊었을 때 열심히 관리한 탓이지. 지금은 관리를 잘 안 해.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6819,자신하는,다만 내가 몸 때문에 고생을 많이 해서 그것 때문에 남겨질 사람들이 슬퍼하진 않았으면 좋겠어.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6820,자신하는,젊을 적부터 비염이 있어 건강관리를 했더니 머리는 덜 빠져서 다행이야. 김 씨에게도 도움을 좀 주고 싶네.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6821,자신하는,나이가 들면서 건강함을 잊을까 봐 조금 걱정이야.,0.0,40.0,45.0,90.0,0.0,22.5,0.0,0.0
6822,조심스러운,응 맞아. 매번 이렇게 친구들 만날 때마다 전전긍긍하게 돼서 너무 스트레스야.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6823,조심스러운,맞아. 그 선배가 요즘 나를 싫어한다는 소문이 돌았기 때문에 더 불안하고 조심스럽게 행동하게 돼.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6824,조심스러운,맞아. 매번 친구들이 놀리고 고치라고 해서 나도 답답해.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6825,조심스러운,맞아. 무시 받고 그러니까 내가 정말 별 볼 일 없는 사람이 되는 것 같아서 더 움츠려들게 되더라고.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6826,조심스러운,맞아. 내가 하는 사소한 행동들이 친구들은 폭력으로 느껴지게 될 수도 있어서 불안해.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6827,조심스러운,맞아. 매번 이렇게 다녀야하니까 항상 조심스럽게 행동해야하고 움츠려들어.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6828,조심스러운,맞아. 내가 무심코 한말에 친구가 상처를 받은 적이 있어서 더 그렇게 된 것 같아.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6829,조심스러운,맞아. 매번 이렇게 주눅이 들어서 학교 다녀야하고 정말 지옥 같아.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6830,조심스러운,맞아. 내가 따돌림을 당하고 있어서 더 움츠려들게 되고 항상 불안해.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6831,조심스러운,응. 그래서 버스를 탈 때마다 고개를 숙이고 있거나 창밖에만 시선을 고정하고 있었어.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6832,조심스러운,맞아. 내가 친구관계에 지나치게 집착하거나 의식하는 성격이라 더 그런 것 같아.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6833,조심스러운,맞아. 매번 수업시간이나 야자시간에 분위기를 흐리는 친구들이 있어서 매번 골머리를 앓게 돼.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6834,조심스러운,형은 노크해도 잘 못들을 때도 있고 화내고 소리를 지르거든.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6835,조심스러운,누나가 시험을 보고 기분이 안 좋아 보이면 다들 신경을 건드리지 않으려고 하지.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6836,조심스러운,형이 알아챌까 봐 조심스럽게 살펴보는데 아직 모르는 것 같아.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6837,조심스러운,내가 해결 할 수도 없는데 이미 알고 있으니 도움을 줘야 할 것 같기도 하고 걱정되네.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6838,조심스러운,말을 걸어보고 싶은데 어떻게 해야 할지 조심스러워.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6839,조심스러운,엄마가 울었다고 생각하니까 왜 그런지 불안해져.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6840,조심스러운,보통 의사가 한 말을 전달해주셨는데 이번에는 아무 말씀도 없으셔서 물어보기 조심스러워.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6841,조심스러운,무슨 걱정이 있으신지 물어보고 싶은데 그러기에 좀 조심스러운 분위기야.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6842,조심스러운,결과가 나와 봐야 알겠지만 한 과목이 걱정돼.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6843,조심스러운,유튜버는 아무나 하는 것 아니라고 무시하실 것 같아서 다른 직업을 얘기할까 고민 중이야.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6844,조심스러운,질문했다가 혼날 것 같은데 그냥 물어보지 말까 고민 중이야.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6845,조심스러운,작은 소리만 내도 주변에서 뭐라고 할 것 같아. 그냥 집에 갈까 고민 중이야.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6846,조심스러운,몇 가지 생각해 둔 것이 있는데 아직은 확실히 정하지 못했어.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6847,조심스러운,조금만 잘못해도 크게 혼날 것 같아. 어떻게 행동해야 할지 모르겠어.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6848,조심스러운,아프다고 말하면 자세하게 물어보실 것 같아서 말을 못 하겠어.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6849,조심스러운,당선이 되면 좋은데 출마했다가 떨어지면 슬플 것 같아.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6850,조심스러운,친구가 내가 마음에 드는지 모르겠어.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6851,조심스러운,다른 선생님들이 쳐다보면 괜히 위축이 돼.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6852,조심스러운,집에서 공부하는 게 집중이 더 잘 되는데 어떻게 말해야 할지 모르겠어.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6853,조심스러운,친구들이랑 약속했는데 부모님이 허락을 안 해주실까 봐 걱정돼.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6854,조심스러운,수업을 열심히 들어서 필기한 거라서 친구에게 빌려주기 싫어.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6855,조심스러운,오늘도 아빠 심기를 건드릴까 봐 방에만 있었어.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6856,조심스러운,오늘 요리할 때도 실수해서 엄마한테 혼나지 않을까 불안했어.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6857,조심스러운,사실 저번에 파운데이션도 쓴 적이 있는데 걸릴까 봐 불안해.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6858,조심스러운,나는 열심히 하고 있는데 중간고사 성적이 좋지 않으면 엄마 반응이 안 좋을까 봐 불안해.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6859,조심스러운,나는 학원에 가는 것 보다 친구들이랑 놀고 싶어. 왜 꼭 학원을 가야 하는지 모르겠어.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6860,조심스러운,볼 때마다 어떻게 해야 할지 정말 난감해.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6861,조심스러운,아빠가 아끼는 화분이라서 내가 청소하다가 그 화분을 깰까 봐 두려워.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6862,조심스러운,엄마한테 알리고 싶지 않은데 걸릴까 봐 신경 쓰여.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6863,조심스러운,내 얼굴이 못생겼다는 이유로 나를 괴롭혀. 부모님께 이 말을 하기도 속상해.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6864,조심스러운,응. 그래서 아무래도 행동 하나하나가 다 조심스러워지고 스트레스 받아.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6865,조심스러운,어색한 사이인데 수업에서 마주칠까봐 불안해서 수업을 들으러 가기가 꺼려져.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6866,조심스러운,응. 두 분이 말도 안하시고 집에 있으면 눈치 보여서 스트레스 받아.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6867,조심스러운,응. 자주 못 만나서 불안하지만 선뜻 데이트 약속을 못 잡겠어.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6868,조심스러운,아이를 가지고 싶지만 아직은 맞벌이가 더 우선인 것 같다는 생각이 들어.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6869,조심스러운,유학 기간 동안 관계를 어떻게 해야 할지 불안해.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6870,조심스러운,외국인이라고 엄청 다르진 않겠지? 다 똑같은 사람이니까.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6871,조심스러운,태어날 때부터 건강하지 못했거든.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6872,조심스러운,응. 나도 그 기분은 이해하지만 계속 돈은 벌어야 하니까.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6873,조심스러운,부모님이 바라는 진로가 아니거든 난 내가 원하는 일을 하고 싶어.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6874,조심스러운,신입사원이 실수를 해서 주의를 줬는데 내 언행에 상처받았을 것 같아 걱정돼.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6875,조심스러운,오늘 새로운 회사로 출근하는 날이거든. 그래서 너무 긴장돼.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6876,조심스러운,저번 회식 때 술 먹고 실수를 했거든 또 그럴까 봐 조심스러워서 안 마셨어. 아직도 불안해.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6877,조심스러운,머릿속이 복잡해서 발표 내용이 머리에 들어오지 않아.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6878,조심스러운,나는 열심히 했다고 생각했는데 팀원들은 그렇게 생각하지 않는 것 같아.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6879,조심스러운,부모님은 무작정 반대를 하시려 들 거야.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6880,조심스러운,선배님께 일을 떠넘기지 않으려고 하는데 내 능력이 부족한 것 같아.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6881,조심스러운,지금 진로를 바꾸면 나한테 타격이 클까 봐 조심스러워.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6882,조심스러운,이러다가 나도 모르게 험한 말을 하면 어떡하지?,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6883,조심스러운,매번 이렇게 확인하면 내가 지치지 않을까?,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6884,조심스러운,아무래도 입사 초기라 조심스러워.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6885,조심스러운,후배한테 뭔가 부탁하려고 해도 쉽게 맡기기가 어렵거든.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6886,조심스러운,성격 상 동료와 같은 일을 하더라도 항상 꼼꼼하게 확인해야만 안심이 되거든.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
6887,조심스러운,친구와 밥을 먹을 때에도 상대방이 싫어하는 메뉴는 철저히 피하도록 신경 쓰거든.,7.5,32.5,0.0,0.0,57.5,15.0,17.5,12.5
